respondent_id,degree_program,task_data_entry,task_documents,task_computer_use,task_data_analysis,task_physical,task_other,task_client_comms,task_internal_comms,task_managing,task_decision_making,task_creative,task_teaching,task_caregiving,skill_financial_statements,skill_tax_computation,skill_auditing,skill_cost_accounting,skill_bookkeeping,skill_business_law,skill_management_accounting,skill_pfrs,skill_computerized_accounting,skill_data_interpretation,skill_marketing_principles,skill_human_resource_mgmt,skill_operations_management,skill_business_communication,skill_financial_management,skill_entrepreneurship,skill_business_ethics,skill_strategic_management,skill_consumer_behavior,skill_business_research,skill_programming,skill_database_management,skill_network_administration,skill_web_development,skill_systems_analysis,skill_cybersecurity,skill_technical_documentation,skill_software_testing,skill_cloud_computing,skill_it_project_management,skill_algorithms_ds,skill_software_engineering,skill_operating_systems,skill_computer_architecture,skill_machine_learning_basics,skill_theory_of_computation,skill_mobile_development,skill_parallel_computing,skill_research_methods_cs,skill_capstone_systems,skill_lesson_planning,skill_classroom_management,skill_curriculum_development,skill_educational_assessment,skill_child_development,skill_inclusive_education,skill_teaching_strategies,skill_educational_technology,skill_professional_ethics_ed,skill_community_engagement,skill_patient_assessment,skill_medication_administration,skill_health_education,skill_nursing_care_planning,skill_infection_control,skill_emergency_care,skill_maternal_child_nursing,skill_community_health_nursing,skill_mental_health_nursing,skill_nursing_research,vulnerability_score
1470,Bachelor of Elementary Education,0.03573900487365196,0.08081251084445129,0.05103063649659102,0.07734106771235363,0.02793386899402406,0.00585405064827432,0.16069613371418406,0.1582512347982385,0.06294443087922175,0.10927679230520133,0.031764080897712696,0.1897257576294213,0.008630430206674148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2206
1471,Bachelor of Elementary Education,0.042870299139250806,0.0364266498113808,0.054640967476416925,0.08317275369829674,0.0052310614014594,0.010676961957777282,0.10557897652944566,0.07382880874781846,0.0369449133541085,0.09387600890619535,0.04960629815028834,0.3662438546039172,0.040902446223644466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2708
1472,Bachelor of Elementary Education,0.06075138307556131,0.018561950843453016,0.038513809640943315,0.06603811933620723,0.06651915812631738,0.0,0.09870760835740096,0.12956178867623802,0.031806698025658456,0.09827295624675851,0.05929844112872663,0.29345759431586843,0.03851049222686657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.212
1473,Bachelor of Elementary Education,0.040122824328199656,0.055001961436338315,0.014863219794287707,0.06309027156447157,0.0118041709765664,0.0,0.2051540842720454,0.15012899550396783,0.11563247935656577,0.14199890195521567,0.033395299358777296,0.13330889138445637,0.035498900069108004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2732
1474,Bachelor of Elementary Education,0.054001918391156735,0.04658243296631736,0.0602965302562855,0.04450313531331642,0.04678027773168394,0.0,0.05632209115389926,0.1297639647740222,0.10117318401784539,0.10502055077760568,0.029447074270221137,0.3250307390928608,0.0010781012547855164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.2352
1475,Bachelor of Elementary Education,0.05941808221265454,0.09477665139243158,0.026451665007695725,0.05734043223683302,0.03133150851784591,0.0,0.1051270306797852,0.13396423042900912,0.0462411689624458,0.09506439131985654,0.060736603156778535,0.283232345885672,0.006315890198991989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.3387
1476,Bachelor of Elementary Education,0.036365830394678667,0.10205855095826723,0.06957315264490432,0.03508324575244343,0.008309554867205221,0.0,0.17698562389956363,0.17738609255305773,0.06929669862600524,0.042495381311795165,0.04862543155310238,0.21679150234969075,0.017028935089286292,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2796
1477,Bachelor of Elementary Education,0.04512261838820402,0.06512395918013913,0.05682309525739818,0.0445228656924877,0.039406097746681766,0.018254801339098164,0.13491643959529623,0.1037758080953685,0.028253648035139255,0.10074382392041004,0.03850779370526549,0.29951560314475556,0.02503344589975612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.277
1478,Bachelor of Elementary Education,0.03910452221929009,0.07923054946820461,0.03648730232913164,0.07132708758715811,0.04579414890506836,0.011275586809428608,0.15184060038631683,0.16345998695207617,0.03752850437799371,0.08606057622704075,0.03385926373769998,0.19696032606626085,0.047071544934330245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.3575
1479,Bachelor of Elementary Education,0.05253131933928648,0.03592487263930355,0.032489581532851114,0.07094043676989387,0.01981005337871221,0.0,0.12456898856207513,0.08328794283589372,0.0670908041653642,0.1397240617104424,0.03260959910277235,0.33003759765237045,0.010984742311034608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2703
1480,Bachelor of Elementary Education,0.04567713248376723,0.06035388154963816,0.05539606043250545,0.0664786290732334,0.027525567587613736,0.0,0.07596460383907953,0.11961994305501089,0.04829158262138344,0.12423948400935637,0.016690921418602348,0.3498534736717887,0.009908720258020746,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.238
1481,Bachelor of Elementary Education,0.06184887701982997,0.05468827071080706,0.02544488033503754,0.08013048606378602,0.035827348587141115,0.0,0.10629264335503069,0.12824051904131273,0.14579715426676473,0.11890925332931333,0.03677786013008878,0.1763851770401808,0.029657530120707327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2263
1482,Bachelor of Elementary Education,0.035543558582356624,0.041551630503300165,0.052662845212233154,0.06779916520138216,0.020105622138621437,0.002931269896602258,0.19587634417274755,0.13433263807392198,0.09777590110776815,0.058714937717976055,0.028337652368552627,0.26436843502453783,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.2908
1483,Bachelor of Elementary Education,0.03523694325476093,0.06343226415375068,0.02032805899993154,0.05018332447386479,0.009789076570710294,0.011545451802767505,0.12565764334537002,0.11949842203328573,0.0746747297176928,0.0942786925221971,0.04963065425591515,0.3193915856207075,0.02635315324904597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2079
1484,Bachelor of Elementary Education,0.028969006529888614,0.05355615777276759,0.028860338503044657,0.027286643704962667,0.012476922828371553,0.0,0.13381982851619595,0.12841484997485955,0.047152137597927746,0.08855515390459474,0.04933508580108495,0.36701050728291157,0.0345633675833906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.2702
1485,Bachelor of Elementary Education,0.049719908855330903,0.05761973043810127,0.03770103093021579,0.04524315121627671,0.012175427584522726,0.0,0.17137649643220176,0.11005256162271722,0.08148838154745772,0.05098780885682754,0.03573482062050314,0.31891101277081535,0.028989669125029982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.274
1486,Bachelor of Elementary Education,0.026934893067618773,0.04765748805788687,0.04736603772017336,0.041189490335015004,0.004212034824023174,0.0,0.13692580736081442,0.1419723772882768,0.08998625448580987,0.07993436795809787,0.061854433819809304,0.3015306877291643,0.02043612735331007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3074
1487,Bachelor of Elementary Education,0.05276440241621886,0.07688969800838358,0.07707695564711038,0.026727272906924705,0.0,0.0,0.13760063196558509,0.11597339715926887,0.02563203826843767,0.13505809348603404,0.030039401005278563,0.29881400946632347,0.02342409967043471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.2857
1488,Bachelor of Elementary Education,0.03563551803269363,0.045630696438963045,0.07812809570277017,0.044424289228302896,0.026440645887262318,0.0,0.14079190658952276,0.07455856119433613,0.08947831093504248,0.06649764067398065,0.04127821686495185,0.33095432849676715,0.02618178995540693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2137
1489,Bachelor of Elementary Education,0.021379884435475477,0.041739143494115345,0.05004850161217726,0.0603566123652403,0.026881494869672177,0.009533235667058033,0.19318168782313255,0.07949164154127321,0.076218613751152,0.11194334985841205,0.051574927629622035,0.27426881227927113,0.003382094673398381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.297
1490,Bachelor of Elementary Education,0.055000254262288106,0.058908022211373076,0.039381817559072586,0.044781886542067495,0.02513439850834228,0.0,0.19703527001675478,0.13713056450729702,0.06164958877638781,0.07986536824399537,0.04766595351763901,0.2503365422392931,0.0031103336154893677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.2883
1491,Bachelor of Elementary Education,0.029740913121971455,0.038942523859515174,0.0372559206907924,0.048190383606597526,0.0,0.028361545223804626,0.10589851979903016,0.02829111637904452,0.13491721577660112,0.034810049053957265,0.049113021444213416,0.4350719104270151,0.029406880617457273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2573
1492,Bachelor of Elementary Education,0.030682270608273114,0.054092113462527326,0.0413924303601567,0.05027115307537591,0.01568541699856254,0.0,0.05932458000882141,0.06934781437024294,0.08024212897542425,0.12352690448131255,0.04332914778805344,0.4109057661992287,0.02120027367202108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2681
1493,Bachelor of Elementary Education,0.03878910645748861,0.06295399522028747,0.07325782760127121,0.027741290387821756,0.031607827697315426,0.0,0.11667770965435433,0.025450805735321463,0.05752794164226546,0.1105819129199598,0.05672698741038591,0.37698977052031263,0.02169482475321573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.3601
1494,Bachelor of Elementary Education,0.03760135959293173,0.06334927428346784,0.06540120600432293,0.04242218123182054,0.0,0.0,0.06321395227004709,0.14927306602677404,0.09852981398702351,0.07943536494452566,0.029484730529443174,0.3590508945282303,0.012238156601413268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.1946
1495,Bachelor of Elementary Education,0.03410170690693602,0.06776821337515719,0.038110292744178674,0.053005318310600846,0.02841132013548544,0.0,0.09192389945042657,0.07133810444443171,0.06964087915509277,0.0847442310405143,0.04689044906853685,0.40193125985081685,0.01213432551782293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2417
1496,Bachelor of Elementary Education,0.036761530469112416,0.037139084801193385,0.05613373873095051,0.05778963629529686,0.021388442243456356,0.013217472996505775,0.19251086329987374,0.14395725204565787,0.0626190276716195,0.08412163135428585,0.007131976772743328,0.28635583299527656,0.0008735103240275901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2772
1497,Bachelor of Elementary Education,0.04082735201978888,0.04640362120461164,0.03766115012592024,0.06614015331372898,0.02750461866550192,0.0,0.12681853078429073,0.08539802272739909,0.06533883486423459,0.15144761648045352,0.043383908102636135,0.291209395865114,0.01786679584632029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2406
1498,Bachelor of Elementary Education,0.06308385852642709,0.05278485003511275,0.06223754990278349,0.09225533601223215,0.02484933921383756,0.006885718917341792,0.12357686118050185,0.07811372321167127,0.042819212286718186,0.09438603588054245,0.04401218747338421,0.2956921905525221,0.01930313680692501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2228
1499,Bachelor of Elementary Education,0.07188482787700769,0.06353951849829101,0.03688642383908493,0.04064178334598774,0.061241727731532095,0.027376484314353397,0.08713315186525152,0.08070895697706805,0.0821212103023984,0.09021952820182791,0.058150659854824094,0.27492994792423825,0.025165779268135017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.2388
1500,Bachelor of Elementary Education,0.01953284931850192,0.04186149662460892,0.0648601209602931,0.055601363098184024,0.036978573717314216,0.0,0.12349431724795189,0.1482188521962126,0.0425324220167706,0.14399695957506997,0.062428071022527294,0.24185696594240477,0.01863800828016063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.244
1501,Bachelor of Elementary Education,0.040020278139487636,0.02813916277884275,0.0591661081554149,0.05702880953109419,0.0002409640862666314,0.0,0.12025048974075989,0.08809286719180004,0.08194749502702521,0.08946709472342104,0.047926642894073765,0.35853857168936615,0.02918151604244771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2053
1502,Bachelor of Elementary Education,0.046119437262669614,0.03496524634870896,0.04163702424040486,0.06732411038418293,0.012095087645765362,0.022830371945096312,0.1683707904788072,0.11310074381608733,0.039949100873156076,0.13663424890843448,0.03586882104515621,0.24858944184170037,0.03251557520983023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2786
1503,Bachelor of Elementary Education,0.01418604223771389,0.02904128235106609,0.024651439816352885,0.06109055732341203,0.033005436144895144,0.0,0.19569950340843145,0.11302487257062784,0.05972073277638408,0.06774903474739916,0.03665180045111791,0.3416089359755495,0.023570362197050127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2109
1504,Bachelor of Elementary Education,0.02251070944657087,0.0510369098353677,0.04523291053695101,0.06574614861366289,0.038245416107661585,0.0,0.12755969791033706,0.044182713583514326,0.06696453715171155,0.0897291668466624,0.06946242199961591,0.3793293679679446,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2061
1505,Bachelor of Elementary Education,0.04992864334219885,0.04897249369534607,0.05920906222294617,0.06912918640947764,0.0,0.0,0.12153053626143613,0.10198474359607101,0.09726534215903566,0.09995657042732684,0.009978582345116411,0.3203394192992929,0.02170542024175239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2416
1506,Bachelor of Elementary Education,0.04060183397792441,0.04056641109446584,0.06530656990035102,0.03197126833717471,0.02679440483478907,0.0,0.13593405931958066,0.16427771825140158,0.08067767654527039,0.12225198538224272,0.04062163251947934,0.20887849167359954,0.04211794816372079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2334
1507,Bachelor of Elementary Education,0.04001338192165832,0.07403771077927399,0.06918102208458639,0.02515271258849236,0.022454166178028926,0.005862798233275669,0.19641266079918987,0.0924202818488155,0.06627388549695917,0.07933830226868198,0.0311582707217155,0.26746098605439217,0.03023382102493022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2914
1508,Bachelor of Elementary Education,0.028080295032336052,0.030061746574134626,0.04531622595544781,0.04272344644693183,0.008314718062384112,0.035926953586091166,0.160242665043778,0.1421262787276558,0.06654706110962906,0.1288022594387537,0.043670412075919166,0.25504109854453516,0.013146839402403557,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.2862
1509,Bachelor of Elementary Education,0.03206062257300435,0.05834026575076119,0.053886538124904855,0.04147394920292723,0.042382180644370354,0.003723319183907632,0.15424320024303448,0.06096636089543702,0.04156283965796031,0.09197377696865494,0.05877845387806065,0.3391324822502982,0.021476010626678834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2339
1510,Bachelor of Elementary Education,0.04587106143975804,0.01671606570298633,0.05431083879279118,0.06276128055574055,0.031082856112640684,0.0,0.10543943383517304,0.09206397466952229,0.06264055865229733,0.15277382999808173,0.04056018923644097,0.3110149252373355,0.02476498576723231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1594
1511,Bachelor of Elementary Education,0.020195552420936666,0.034995078641494454,0.051244736899550496,0.0438399226589335,0.033248443093888656,0.0,0.12573091636426198,0.07536381707834643,0.06003670980917834,0.09411398722432751,0.039396065357011074,0.3938532899211661,0.027981480530904768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2587
1512,Bachelor of Elementary Education,0.038265962253077476,0.0899294485588075,0.027716613203394518,0.07063961423528622,0.009389757821990327,0.014930602179035704,0.04469985694520723,0.05675031917815068,0.09281211731648145,0.06718450814428065,0.03162476387888336,0.4453289935787674,0.010727442706637258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2647
1513,Bachelor of Elementary Education,0.0365515883989303,0.07800821616169525,0.05243183438872998,0.049214804036516215,0.010404208037868776,0.01322242890204537,0.1239292195298274,0.05835187280434879,0.04209366619072751,0.08910489594864121,0.06609401174025309,0.3556378003312234,0.0249554535291928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.2028
1514,Bachelor of Elementary Education,0.05422868465433735,0.02979715860906969,0.060730375144620985,0.06283773604665283,0.03959403089553293,0.0,0.09330411678989892,0.08396182113739624,0.07146455082168877,0.07923117414355904,0.04683703419183241,0.3300279707742341,0.04798534679117666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2828
1515,Bachelor of Elementary Education,0.06383475249032342,0.03145263535555685,0.05225249757916105,0.06608010221007742,0.029758056330842098,0.010634242312526226,0.1516501678014909,0.07729024428331466,0.0630295329605217,0.14201598348404304,0.03509905299138997,0.2674745726991762,0.009428159501576518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3109
1516,Bachelor of Elementary Education,0.007776809270172878,0.06660902108961257,0.03695624262749565,0.05159532076375671,0.04056896561735763,0.0,0.06538990128053834,0.10207458125463366,0.053898081719188876,0.10219033981792476,0.018487168345259902,0.4396505572724258,0.014803010941633235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1854
1517,Bachelor of Elementary Education,0.02973066145413919,0.040886551396670565,0.04537236368400828,0.06643406523372714,0.014319088492024845,0.014694641977854927,0.2913083658841986,0.11402414684853107,0.07816929460163326,0.07762104546739448,0.057438709678136184,0.12783789278048951,0.042163172501191906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.2887
1518,Bachelor of Elementary Education,0.050559212253456685,0.05053854760688684,0.07423528162221829,0.060009194778734606,0.04168121644277919,0.010642399579679229,0.10372435646893301,0.06401273275527312,0.07899130273559102,0.1094506760206223,0.02374348483822925,0.31614601826111427,0.016265576636482284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2696
1519,Bachelor of Elementary Education,0.03194682520203272,0.033047408784583183,0.03545601049146773,0.03178401224841943,0.06652943750196288,0.03305904267454768,0.14641590426864104,0.07384900531492698,0.05782853905435934,0.10627946546233684,0.015472005873553088,0.3401869114559438,0.028145431667225173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2716
1520,Bachelor of Elementary Education,0.044223443300624235,0.051649067834123735,0.034045656498428306,0.04615647704198665,0.03727752175022425,0.0,0.05707142957451704,0.1462769316696756,0.05891662026937605,0.1367666771452811,0.026135267953102188,0.348668767682996,0.012812139279664847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2231
1521,Bachelor of Elementary Education,0.0776235010194806,0.04297171434115222,0.04834804816930292,0.033953623214445484,0.043070939548377075,0.0,0.08358657312551185,0.07023954254219252,0.04863591953974208,0.1521839779485888,0.04653494032668158,0.3430329639701719,0.009818256254353092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3047
